order_id,customer,quantity,status
ORD03818,Bradford-Warren,68,Processing
ORD03819,Rhodes Inc,104,Processing
ORD03820,Carpenter and Sons,208,Shipped
ORD03821,Watson LLC,492,Pending
ORD03822,Newman PLC,437,Pending
ORD03823,"Price, Potts and Spencer",479,Processing
ORD03824,Erickson and Sons,373,Delivered
ORD03825,"Davis, Hicks and Stafford",426,Processing
ORD03826,Tapia-Weaver,282,Pending
ORD03827,"White, Nichols and Tucker",12,Processing
ORD03828,Henderson PLC,113,Delivered
ORD03829,Smith Inc,499,Cancelled
ORD03830,Trujillo and Sons,133,Pending
ORD03831,Harrison Group,339,Cancelled
ORD03832,Scott-Cox,405,Cancelled
ORD03833,"Long, Rodriguez and Jefferson",312,Cancelled
ORD03834,Luna Group,46,Delivered
ORD03835,Murray-Schmidt,128,Processing
ORD03836,Cain-Mcguire,246,Processing
ORD03837,Hall-Mcdonald,361,Shipped
ORD03838,Rios-Taylor,140,Delivered
ORD03839,Johnson-Clark,318,Pending
ORD03840,Miller-Russell,257,Delivered
ORD03841,"Alvarado, Owens and Jones",262,Cancelled
ORD03842,Nelson Ltd,219,Shipped
ORD03843,Forbes PLC,64,Cancelled
ORD03844,Hunter PLC,395,Pending
ORD03845,Mcdonald Ltd,167,Cancelled
ORD03846,Harrison-Smith,465,Cancelled
ORD03847,Villanueva Inc,214,Cancelled
ORD03848,Miller-Williams,415,Shipped
ORD03849,"Gonzalez, Owens and Hobbs",52,Delivered
ORD03850,Mooney Group,234,Processing
ORD03851,"Murillo, Yang and Campos",241,Delivered
ORD03852,Martinez-Robertson,340,Shipped
ORD03853,Paul-Gonzalez,389,Delivered
ORD03854,Hart and Sons,188,Processing
ORD03855,"Brown, Wood and Rios",470,Cancelled
ORD03856,Short-Moore,328,Pending
ORD03857,Wheeler LLC,368,Shipped
ORD03858,"Hernandez, Ward and Love",108,Shipped
ORD03859,Ortiz PLC,281,Processing
ORD03860,"Hunter, Scott and Garcia",380,Cancelled
ORD03861,Cook-Robertson,338,Cancelled
ORD03862,White-Castillo,382,Cancelled
ORD03863,"Bass, Sweeney and Ramirez",384,Shipped
ORD03864,Wilson-Weaver,77,Cancelled
ORD03865,Johnson-Mitchell,384,Processing
ORD03866,"Austin, Gilbert and Johnson",270,Cancelled
ORD03867,"Hogan, Jones and Garza",282,Pending
ORD03868,Lewis-Flowers,155,Cancelled
ORD03869,Moore-Thomas,90,Processing
ORD03870,Mcdonald Ltd,440,Cancelled
ORD03871,"Hernandez, Jones and Clark",203,Pending
ORD03872,Marshall-Michael,55,Delivered
ORD03873,"Carpenter, Simon and Vance",113,Cancelled
ORD03874,Wilson-Larson,135,Pending
ORD03875,"Mcguire, Garcia and Mitchell",177,Delivered
ORD03876,Padilla and Sons,166,Delivered
ORD03877,"Baker, Davis and Melton",213,Cancelled
ORD03878,"Gutierrez, Haley and Howard",380,Delivered
ORD03879,Tran-Abbott,497,Pending
ORD03880,"Clayton, Palmer and Williams",137,Delivered
ORD03881,"Kemp, Glenn and Jackson",476,Pending
ORD03882,"Manning, Elliott and Meyer",8,Delivered
ORD03883,Blake Group,462,Processing
ORD03884,"Campos, Watson and Martin",434,Processing
ORD03885,White and Sons,300,Shipped
ORD03886,Gill-Lopez,84,Pending
ORD03887,Ayala Inc,497,Delivered
ORD03888,Keller Ltd,459,Delivered
ORD03889,Rivers and Sons,29,Cancelled
ORD03890,Herrera-Simmons,118,Cancelled
ORD03891,"White, Crawford and Anderson",398,Delivered
ORD03892,"Jones, Baldwin and Smith",126,Shipped
ORD03893,Lee Inc,231,Delivered
ORD03894,Lewis Ltd,237,Processing
ORD03895,Howell Group,159,Processing
ORD03896,Lopez-Washington,121,Processing
ORD03897,"Burton, Mills and Alvarado",244,Processing
ORD03898,"Young, Taylor and Henderson",467,Cancelled
ORD03899,Holmes Inc,434,Processing
ORD03900,Barnes Inc,434,Delivered
ORD03901,"Gray, Smith and Vargas",21,Delivered
ORD03902,Bryan-Serrano,17,Pending
ORD03903,Beck and Sons,436,Delivered
ORD03904,"Castillo, Rice and Smith",57,Pending
ORD03905,"Murphy, Orozco and Davis",57,Shipped
ORD03906,Espinoza PLC,71,Shipped
ORD03907,"Ross, Reilly and Douglas",90,Cancelled
ORD03908,Allen PLC,136,Shipped
ORD03909,"Colon, Allison and Webster",364,Processing
ORD03910,Miller-Martinez,450,Delivered
ORD03911,Butler-Jones,253,Cancelled
ORD03912,Brooks-Bennett,80,Shipped
ORD03913,Martinez and Sons,104,Processing
ORD03914,Howell-Thomas,218,Delivered
ORD03915,"Collins, Barnett and Jefferson",171,Processing
ORD03916,Mendez Inc,461,Pending
ORD03917,"Brooks, Ford and Cooper",196,Shipped
ORD03918,Henson Inc,272,Shipped
ORD03919,Parker-West,288,Processing
ORD03920,Orozco-Wilkins,372,Processing
ORD03921,"Brooks, Chavez and Daniel",33,Pending
ORD03922,Diaz Ltd,328,Cancelled
ORD03923,Salinas Inc,307,Processing
ORD03924,Montgomery Group,266,Pending
ORD03925,Martin Group,95,Pending
ORD03926,"Moore, Adams and Blair",278,Cancelled
ORD03927,"Mccall, Tucker and Simpson",136,Processing
ORD03928,Brown Ltd,174,Delivered
ORD03929,"Craig, Ramos and Banks",307,Cancelled
ORD03930,Jensen Ltd,313,Processing
ORD03931,Weaver-Long,378,Processing
ORD03932,White LLC,337,Pending
ORD03933,"Hernandez, Manning and Fuller",362,Cancelled
ORD03934,"Rodriguez, Brown and Moran",307,Shipped
ORD03935,Phillips-Mendez,15,Processing
ORD03936,"Perez, Ingram and Zavala",267,Delivered
ORD03937,Turner Inc,266,Shipped
ORD03938,Kim-Davies,127,Shipped
ORD03939,Payne-Wu,328,Delivered
ORD03940,Washington-Young,8,Delivered
ORD03941,Waters-Bryant,243,Pending
ORD03942,Castro-Alexander,10,Cancelled
ORD03943,Perry Ltd,277,Pending
ORD03944,Gonzalez-Archer,121,Shipped
ORD03945,Raymond Inc,124,Cancelled
ORD03946,"Henderson, Sanders and Meyers",291,Processing
ORD03947,"Ramirez, Edwards and Walter",181,Pending
ORD03948,"Hanson, Wong and Dillon",128,Processing
ORD03949,"Lane, Padilla and Arnold",161,Cancelled
ORD03950,White-Diaz,465,Pending
ORD03951,"Ball, Bruce and Thompson",340,Cancelled
ORD03952,"Calhoun, Strickland and Herring",100,Cancelled
ORD03953,"Schmidt, Romero and Stanley",231,Cancelled
ORD03954,Benson PLC,79,Shipped
ORD03955,"Mcfarland, Lawson and Lyons",77,Shipped
ORD03956,Morton Group,12,Cancelled
ORD03957,"Lutz, Johnson and Martin",389,Cancelled
ORD03958,Morris-Bates,444,Cancelled
ORD03959,"Robertson, Craig and Greene",19,Cancelled
ORD03960,"Raymond, Adams and Porter",464,Delivered
ORD03961,"Summers, Gardner and Copeland",269,Pending
ORD03962,Jensen-Brown,12,Shipped
ORD03963,Smith Group,22,Processing
ORD03964,Melendez-Miller,458,Processing
ORD03965,Singh LLC,4,Pending
ORD03966,Robinson Ltd,243,Delivered
ORD03967,Chavez and Sons,131,Pending
ORD03968,Thompson-Moran,142,Delivered
ORD03969,Davis Ltd,450,Cancelled
ORD03970,"Gonzales, Jones and Jackson",175,Processing
ORD03971,Davis PLC,305,Pending
ORD03972,Hernandez Inc,498,Delivered
ORD03973,Huffman and Sons,436,Delivered
ORD03974,Herrera Group,147,Processing
ORD03975,Schwartz-Benson,155,Shipped
ORD03976,Medina-White,393,Processing
ORD03977,"Trevino, Atkinson and Small",164,Delivered
ORD03978,Solomon-Morales,230,Cancelled
ORD03979,Nixon-Vaughn,497,Processing
ORD03980,"Ford, West and Obrien",36,Pending
ORD03981,Le and Sons,434,Shipped
ORD03982,Johnston-Taylor,457,Pending
ORD03983,"Duke, Ochoa and Cook",83,Processing
ORD03984,Baker-Bowman,235,Pending
ORD03985,Thompson-Gray,164,Cancelled
ORD03986,Christian-Bond,266,Shipped
ORD03987,Gould-Owens,143,Pending
ORD03988,Ellis PLC,2,Processing
ORD03989,Davis and Sons,317,Pending
ORD03990,"Medina, Collins and Wise",484,Delivered
ORD03991,Gutierrez Inc,425,Processing
ORD03992,Lyons Group,201,Processing
ORD03993,Mcintosh-Brooks,391,Cancelled
ORD03994,Martinez and Sons,106,Delivered
ORD03995,Mclaughlin Inc,282,Cancelled
ORD03996,Hurley LLC,277,Pending
ORD03997,Young-Poole,150,Processing
ORD03998,"Smith, Jones and Perkins",398,Pending
ORD03999,"Delgado, Pena and Boyle",202,Cancelled
ORD04000,Johnson-Farmer,212,Processing
ORD04001,Phillips-Garcia,234,Delivered
ORD04002,"Hill, Valencia and Ferguson",463,Delivered
ORD04003,Rodriguez-Dixon,170,Shipped
ORD04004,Hopkins and Sons,32,Delivered
ORD04005,Hampton-Flores,412,Processing
ORD04006,Contreras LLC,74,Cancelled
ORD04007,Jenkins PLC,481,Shipped
ORD04008,"Lee, Baker and Smith",37,Cancelled
ORD04009,"Manning, Freeman and Smith",356,Shipped
ORD04010,Phillips Inc,80,Processing
ORD04011,Campbell-Barnes,349,Delivered
ORD04012,Thompson PLC,319,Processing
ORD04013,Lawrence PLC,146,Cancelled
ORD04014,Brown PLC,500,Processing
ORD04015,King-Johnson,345,Delivered
ORD04016,"Payne, Kline and Howell",388,Shipped
ORD04017,"Olsen, Martin and Cook",184,Processing
ORD04018,Smith Group,261,Cancelled
ORD04019,"Phillips, Nguyen and Castillo",198,Shipped
ORD04020,"Jefferson, Price and Ochoa",283,Delivered
ORD04021,Gilbert-Blankenship,376,Delivered
ORD04022,"Barber, Hernandez and Bradley",52,Processing
ORD04023,"Martin, Diaz and Brown",115,Processing
ORD04024,"Scott, Reed and Powell",281,Pending
ORD04025,"Green, Gibson and Salinas",487,Shipped
ORD04026,Smith Inc,55,Shipped
ORD04027,Crawford-Clark,145,Pending
ORD04028,"Anderson, Moore and Pearson",435,Processing
ORD04029,"Patton, Long and Wheeler",142,Delivered
ORD04030,Wells Ltd,286,Shipped
ORD04031,"Miller, Bowen and Weber",270,Pending
ORD04032,Cameron-Cooper,64,Processing
ORD04033,"Howard, Bailey and Noble",266,Delivered
ORD04034,"Lee, Carroll and Taylor",435,Processing
ORD04035,Brown-Macdonald,189,Cancelled
ORD04036,Graves-Sanders,496,Pending
ORD04037,Perez-Marquez,384,Cancelled
ORD04038,"Perez, Martin and Wood",40,Processing
ORD04039,"Buchanan, Dougherty and Morales",67,Delivered
ORD04040,Pierce Inc,426,Pending
ORD04041,"Burke, Alvarez and Swanson",346,Delivered
ORD04042,Velez Group,276,Cancelled
ORD04043,Washington LLC,293,Delivered
ORD04044,Brooks-Drake,103,Cancelled
ORD04045,"Flores, Solis and Alvarado",489,Shipped
ORD04046,Olson and Sons,375,Cancelled
ORD04047,Lane Group,451,Shipped
ORD04048,Cook-Ellis,472,Cancelled
ORD04049,Bennett PLC,86,Shipped
ORD04050,Martinez-Pham,116,Processing
ORD04051,Garza Ltd,160,Delivered
ORD04052,Lopez Ltd,111,Shipped
ORD04053,Jones-Massey,103,Delivered
ORD04054,Hughes PLC,211,Delivered
ORD04055,Parrish-Johnson,320,Delivered
ORD04056,King LLC,384,Delivered
ORD04057,"Garcia, Rivas and Ramos",228,Pending
ORD04058,Ball Ltd,190,Processing
ORD04059,Anderson-Gomez,397,Shipped
ORD04060,Lucas PLC,43,Processing
ORD04061,"Schmidt, Koch and Martinez",264,Processing
ORD04062,Smith Ltd,186,Delivered
ORD04063,Knight LLC,224,Delivered
ORD04064,Wright Group,356,Delivered
ORD04065,Miller Ltd,255,Cancelled
ORD04066,Martinez PLC,413,Pending
ORD04067,Baker-Bullock,323,Cancelled
ORD04068,Padilla-Bauer,296,Shipped
ORD04069,"Anderson, Morgan and Roberson",472,Cancelled
ORD04070,"Oconnor, Daugherty and Santos",221,Pending
ORD04071,Gonzalez-Castillo,57,Cancelled
ORD04072,Allen and Sons,99,Cancelled
ORD04073,"Raymond, Baker and Brewer",283,Delivered
ORD04074,Mathis and Sons,147,Processing
ORD04075,"Yang, Morales and Singh",261,Pending
ORD04076,"Johnson, Weber and Rasmussen",169,Delivered
ORD04077,Roth Group,169,Processing
ORD04078,"Yoder, Vasquez and Garcia",242,Pending
ORD04079,Davis-Hubbard,66,Delivered
ORD04080,Robertson-Mayer,67,Delivered
ORD04081,"Schaefer, Martinez and Johnson",267,Pending
ORD04082,Ramos-Mitchell,99,Delivered
ORD04083,Burke PLC,169,Shipped
ORD04084,"Little, Becker and Torres",257,Cancelled
ORD04085,Cummings Inc,494,Pending
ORD04086,Payne-Williams,369,Shipped
ORD04087,Wilson-Wade,149,Shipped
ORD04088,"Lopez, Garcia and Smith",95,Delivered
ORD04089,"Crosby, Yoder and Wilson",41,Delivered
ORD04090,Peterson-Jackson,36,Delivered
ORD04091,Weiss-Brown,113,Pending
ORD04092,"Morales, Crawford and Nguyen",334,Cancelled
ORD04093,"Jones, Stevenson and Ellis",142,Pending
ORD04094,Rich Ltd,78,Delivered
ORD04095,Quinn Group,403,Pending
ORD04096,"Keller, Smith and Hoffman",430,Delivered
ORD04097,"Anderson, Pratt and Sloan",322,Shipped
ORD04098,"Smith, Long and Murray",408,Cancelled
ORD04099,Baker-Thompson,320,Cancelled
ORD04100,"Greene, Dorsey and Mitchell",210,Pending
ORD04101,Murray Inc,92,Pending
ORD04102,Lee PLC,355,Delivered
ORD04103,Lara Inc,244,Pending
ORD04104,Owen Ltd,465,Cancelled
ORD04105,Sherman PLC,293,Processing
ORD04106,Edwards PLC,174,Shipped
ORD04107,Roach-Weber,175,Delivered
ORD04108,Jimenez PLC,454,Pending
ORD04109,"Chandler, Thompson and Williams",99,Processing
ORD04110,"Frederick, Romero and Torres",355,Processing
ORD04111,"Benton, Gonzalez and Schmidt",179,Processing
ORD04112,Clark Inc,311,Processing
ORD04113,Martin Inc,369,Delivered
ORD04114,Garcia Group,282,Shipped
ORD04115,"Davis, Hanson and Clark",426,Processing
ORD04116,Fuller-Mendoza,256,Delivered
ORD04117,Jones-Thompson,50,Shipped
ORD04118,Romero Group,71,Processing
ORD04119,"Sanchez, Becker and Vaughn",500,Shipped
ORD04120,Pierce and Sons,329,Processing
ORD04121,"Taylor, Cook and Cruz",497,Processing
ORD04122,"Weber, Johnson and Murphy",41,Processing
ORD04123,Hall-Walters,296,Pending
ORD04124,Smith-Wilcox,291,Processing
ORD04125,Brown-Hughes,427,Shipped
ORD04126,"Griffin, Hunt and Johnson",180,Processing
ORD04127,"Brandt, Wood and Robertson",374,Processing
ORD04128,"Phelps, Byrd and Simmons",143,Delivered
ORD04129,Ramirez Ltd,243,Shipped
ORD04130,"Hoffman, Davis and Burton",327,Delivered
ORD04131,Richardson-King,276,Processing
ORD04132,Richards-Ross,452,Shipped
ORD04133,Cortez and Sons,37,Processing
ORD04134,"Zavala, King and Lewis",91,Processing
ORD04135,"Bryant, Howard and Moreno",214,Pending
ORD04136,"Patton, Morales and Taylor",257,Delivered
ORD04137,Lee LLC,44,Delivered
ORD04138,"Thompson, Carpenter and Stewart",399,Delivered
ORD04139,Clark Group,3,Delivered
ORD04140,Contreras Inc,397,Shipped
ORD04141,Maldonado PLC,342,Cancelled
ORD04142,Mccormick Inc,221,Cancelled
ORD04143,Nixon-Castillo,372,Cancelled
ORD04144,Price-Calderon,140,Pending
ORD04145,Gonzalez LLC,232,Delivered
ORD04146,Cooley-Stafford,316,Delivered
ORD04147,"Peterson, Werner and Rodriguez",404,Pending
ORD04148,Martinez Group,108,Pending
ORD04149,Garner PLC,495,Delivered
ORD04150,"Lee, Smith and Alvarez",7,Delivered
ORD04151,Stanley-Jackson,289,Pending
ORD04152,Fernandez and Sons,77,Shipped
ORD04153,"Molina, Herrera and Brown",391,Cancelled
ORD04154,"Smith, Brown and Bender",411,Delivered
ORD04155,"Cortez, Williams and Peters",270,Pending
ORD04156,"Mckay, Mclean and Love",281,Shipped
ORD04157,"Murphy, Murray and Gutierrez",462,Cancelled
ORD04158,Wood-Best,117,Pending
ORD04159,"Russell, Grimes and Rangel",120,Pending
ORD04160,Jordan Group,90,Shipped
ORD04161,Coleman Group,482,Pending
ORD04162,Gibson-Donovan,328,Shipped
ORD04163,Clarke-Webster,128,Pending
ORD04164,Hamilton LLC,12,Delivered
ORD04165,Bennett LLC,297,Cancelled
ORD04166,"Padilla, Smith and Santos",389,Shipped
ORD04167,"Stewart, Ritter and Mckinney",366,Pending
ORD04168,"Campbell, Bell and Thompson",427,Delivered
ORD04169,Ray-Lawson,163,Shipped
ORD04170,Beltran and Sons,202,Processing
ORD04171,Pruitt-Hunter,328,Cancelled
ORD04172,"Wright, Harris and Vazquez",369,Cancelled
ORD04173,Nichols Ltd,476,Processing
ORD04174,Brown Ltd,32,Processing
ORD04175,"Cohen, Stephens and Huynh",15,Pending
ORD04176,Mcconnell Group,94,Pending
ORD04177,Adams Ltd,246,Processing
ORD04178,Carr-Salinas,449,Delivered
ORD04179,"Rodriguez, Johnson and Barnett",214,Shipped
ORD04180,Thomas LLC,147,Cancelled
ORD04181,"Orozco, Collins and Rogers",379,Shipped
ORD04182,Adams-Oconnell,304,Pending
ORD04183,"Fuller, Morse and Nelson",134,Delivered
ORD04184,"Smith, Rivera and Hernandez",325,Delivered
ORD04185,Gomez-Smith,192,Pending
ORD04186,"Thomas, Doyle and Ruiz",213,Pending
ORD04187,Coffey Ltd,360,Processing
ORD04188,Benson and Sons,212,Cancelled
ORD04189,"Garcia, Brown and Castro",99,Pending
ORD04190,Kennedy Ltd,421,Cancelled
ORD04191,Patrick-Dixon,255,Pending
ORD04192,"Ramsey, Morgan and Morrison",110,Cancelled
ORD04193,Calderon-Carter,52,Processing
ORD04194,Powell Ltd,422,Cancelled
ORD04195,"Brooks, Ford and Roberson",359,Cancelled
ORD04196,"Thomas, Johnson and Hunter",32,Shipped
ORD04197,Davis-Horn,146,Shipped
ORD04198,Thompson Ltd,73,Cancelled
ORD04199,Johnson-Porter,157,Processing
ORD04200,Patel and Sons,122,Processing
ORD04201,"Freeman, Young and Reyes",461,Cancelled
ORD04202,Hicks-Daniels,421,Processing
ORD04203,Stewart-Cox,74,Shipped
ORD04204,Joseph-Brooks,488,Cancelled
ORD04205,"Williams, Harris and Walls",498,Delivered
ORD04206,Rodriguez-Davis,424,Processing
ORD04207,Contreras LLC,126,Cancelled
ORD04208,Taylor Group,15,Cancelled
ORD04209,Fields and Sons,412,Processing
ORD04210,Graves-Thomas,237,Shipped
ORD04211,Moore PLC,324,Processing
ORD04212,Pierce Ltd,171,Delivered
ORD04213,Gutierrez Group,122,Delivered
ORD04214,Daniel-Collins,189,Pending
ORD04215,"Kim, Brooks and Henderson",100,Cancelled
ORD04216,Schmidt-Love,331,Cancelled
ORD04217,"Hess, Potts and English",465,Shipped
ORD04218,Santiago Ltd,340,Delivered
ORD04219,"Poole, Ward and Murillo",6,Delivered
ORD04220,"Castillo, Mitchell and Parker",132,Delivered
ORD04221,"Fisher, Allen and Cherry",305,Shipped
ORD04222,"Holland, Lowe and Case",295,Delivered
ORD04223,"King, Cervantes and Brown",65,Delivered
ORD04224,"Robbins, Martinez and Wagner",361,Cancelled
ORD04225,Thompson-Jones,102,Pending
ORD04226,"Jensen, Wolfe and Lam",353,Processing
ORD04227,Howard-Harris,57,Pending
ORD04228,"Tyler, Johnson and Bailey",130,Shipped
ORD04229,Fletcher-Walters,34,Cancelled
ORD04230,Richards-Shelton,253,Processing
ORD04231,Lopez-Norton,120,Pending
ORD04232,Williams-Johnson,470,Processing
ORD04233,Scott Ltd,454,Cancelled
ORD04234,Gomez PLC,55,Delivered
ORD04235,"Crawford, Warren and Kane",400,Delivered
ORD04236,"Smith, Frazier and Gomez",86,Delivered
ORD04237,Wilson-Hall,141,Pending
ORD04238,Chan Ltd,465,Delivered
ORD04239,"Waller, Evans and Compton",126,Shipped
ORD04240,Smith-Bennett,356,Pending
ORD04241,"Jennings, Vincent and Schwartz",129,Cancelled
ORD04242,Buck Group,265,Processing
ORD04243,Davis-Melton,210,Processing
ORD04244,Holden Ltd,225,Delivered
ORD04245,Edwards-Wilson,346,Cancelled
ORD04246,"Burch, Williams and Parker",265,Shipped
ORD04247,Baldwin Group,250,Cancelled
ORD04248,Duffy PLC,15,Processing
ORD04249,Pham and Sons,3,Processing
ORD04250,"Gonzalez, Meyer and Benton",242,Processing
ORD04251,Williams Inc,145,Pending
ORD04252,Guzman and Sons,271,Pending
ORD04253,"Stuart, Peters and Moss",462,Delivered
ORD04254,Singleton-Duran,116,Delivered
ORD04255,Hansen-Miranda,243,Shipped
ORD04256,"Long, Griffith and Nelson",194,Cancelled
ORD04257,Camacho and Sons,189,Delivered
ORD04258,"Evans, Weber and Holmes",194,Pending
ORD04259,Jennings and Sons,248,Cancelled
ORD04260,"Miller, Brooks and Jackson",470,Delivered
ORD04261,"Branch, Christensen and Gibson",23,Cancelled
ORD04262,Pena and Sons,79,Processing
ORD04263,Cannon-Chapman,153,Delivered
ORD04264,Smith Inc,141,Pending
ORD04265,Dominguez Group,349,Cancelled
ORD04266,Guzman and Sons,266,Pending
ORD04267,Mcguire-Allen,66,Cancelled
ORD04268,Stevenson LLC,209,Processing
ORD04269,"Walker, Olson and Allen",165,Delivered
ORD04270,Jordan-Wright,121,Processing
ORD04271,Flores Group,362,Cancelled
ORD04272,"Hutchinson, Dixon and Brown",24,Pending
ORD04273,"Collier, Watson and Park",196,Delivered
ORD04274,Brown-Myers,93,Pending
ORD04275,Johnson Ltd,196,Cancelled
ORD04276,"Miller, Perry and Jensen",170,Cancelled
ORD04277,Lewis and Sons,161,Delivered
ORD04278,Ferguson and Sons,370,Pending
ORD04279,Galvan-Myers,441,Processing
ORD04280,Ali Ltd,223,Delivered
ORD04281,"Nelson, Cantu and Rogers",192,Delivered
ORD04282,Ruiz-Phillips,334,Pending
ORD04283,"Shelton, Mays and Walker",461,Cancelled
ORD04284,Silva-Tate,292,Cancelled
ORD04285,"Robinson, Scott and Taylor",236,Cancelled
ORD04286,Holland PLC,186,Processing
ORD04287,"Sanford, Meyer and Mendoza",348,Pending
ORD04288,Henderson-Johnson,254,Pending
ORD04289,"Cordova, Thompson and Goodman",70,Delivered
ORD04290,Goodman LLC,182,Shipped
ORD04291,"Wright, Wilson and Villa",477,Pending
ORD04292,Velazquez-Molina,453,Cancelled
ORD04293,Mccarthy LLC,269,Cancelled
ORD04294,Short-Hoffman,124,Processing
ORD04295,"Higgins, Barber and Burton",316,Cancelled
ORD04296,"Martinez, Phillips and Douglas",36,Delivered
ORD04297,"Keith, Norman and Wu",292,Processing
ORD04298,Beard-Le,52,Pending
ORD04299,Robinson Inc,259,Delivered
ORD04300,Ryan Ltd,356,Cancelled
ORD04301,"Anderson, Chavez and Frazier",162,Pending
ORD04302,"Smith, Brown and Long",166,Cancelled
ORD04303,Johnson-Barnes,394,Shipped
ORD04304,Morales-Austin,290,Shipped
ORD04305,"Hammond, Pope and Hartman",179,Pending
ORD04306,"Hernandez, Williams and Nolan",164,Processing
ORD04307,Pugh LLC,474,Cancelled
ORD04308,Hernandez-Robinson,400,Cancelled
ORD04309,"Barron, Bryant and Peters",130,Pending
ORD04310,Murray Group,102,Shipped
ORD04311,"Wallace, Moore and Deleon",25,Cancelled
ORD04312,Gray PLC,83,Pending
ORD04313,Reid-Smith,463,Cancelled
ORD04314,Fisher-Price,260,Processing
ORD04315,Morgan-Rios,263,Processing
ORD04316,Atkins Inc,434,Processing
ORD04317,Jackson-Haas,241,Delivered
ORD04318,Reeves-Foster,90,Delivered
ORD04319,Bradford LLC,146,Shipped
ORD04320,"Wilson, French and Taylor",28,Shipped
ORD04321,Johnson-Peck,27,Delivered
ORD04322,Ray and Sons,321,Cancelled
ORD04323,Wheeler-Lee,372,Delivered
ORD04324,Humphrey-Moore,350,Delivered
ORD04325,Taylor-Gilbert,211,Delivered
ORD04326,Rogers LLC,80,Shipped
ORD04327,Murphy Ltd,214,Pending
ORD04328,Hunt-Mccann,148,Processing
ORD04329,"Flores, Winters and Collins",344,Delivered
ORD04330,Waters-Walker,105,Delivered
ORD04331,"Ruiz, Rivas and Smith",489,Cancelled
ORD04332,"Reynolds, Carlson and Barker",133,Shipped
ORD04333,Gonzales Inc,321,Cancelled
ORD04334,"Thomas, Vasquez and Hall",414,Processing
ORD04335,"Wilson, Anderson and Pierce",179,Cancelled
ORD04336,Adams PLC,8,Shipped
ORD04337,"Villanueva, James and Russell",77,Processing
ORD04338,Rivas-Mayer,492,Processing
ORD04339,Ochoa and Sons,59,Cancelled
ORD04340,Carter-Henry,179,Cancelled
ORD04341,"Kirby, Gonzalez and Graves",19,Processing
ORD04342,Davis-Warner,451,Processing
ORD04343,Ellis LLC,151,Shipped
ORD04344,Barnes PLC,138,Cancelled
ORD04345,Solis-Macias,198,Processing
ORD04346,Brown-Patterson,455,Cancelled
ORD04347,Simpson PLC,462,Shipped
ORD04348,Franklin-Wilson,418,Shipped
ORD04349,"Hawkins, Davis and Wilson",408,Cancelled
ORD04350,"Johnson, Reynolds and Barnes",498,Shipped
ORD04351,Tapia-Thompson,237,Pending
ORD04352,Dillon and Sons,365,Pending
ORD04353,Price Group,188,Processing
ORD04354,Hall PLC,274,Cancelled
ORD04355,"Larson, Gray and Johnson",153,Shipped
ORD04356,"Davidson, Thompson and Brown",283,Delivered
ORD04357,Smith Ltd,313,Cancelled
ORD04358,Jones PLC,415,Shipped
ORD04359,Winters-Massey,212,Shipped
ORD04360,"Grant, Ortiz and Pollard",372,Pending
ORD04361,"Sawyer, Shepherd and Young",291,Cancelled
ORD04362,Gates-Smith,150,Cancelled
ORD04363,Brown-Young,198,Processing
ORD04364,Rodriguez PLC,277,Shipped
ORD04365,"Carpenter, Snyder and Reynolds",157,Cancelled
ORD04366,Mclaughlin LLC,282,Processing
ORD04367,"Turner, Ibarra and Mcdonald",470,Shipped
ORD04368,Hudson and Sons,363,Shipped
ORD04369,Hebert-Diaz,436,Pending
ORD04370,Garcia-Carroll,481,Cancelled
ORD04371,Lawrence-Taylor,357,Cancelled
ORD04372,Kramer Ltd,176,Processing
ORD04373,White-Williams,300,Delivered
ORD04374,"Thomas, Smith and Davis",121,Cancelled
ORD04375,"Butler, Skinner and Morales",335,Shipped
ORD04376,"Clark, Morgan and Meyer",91,Cancelled
ORD04377,Porter PLC,118,Processing
ORD04378,"Lopez, Patterson and Brooks",366,Cancelled
ORD04379,"Flores, Noble and Moore",472,Cancelled
ORD04380,"Kaufman, Davis and Henderson",205,Shipped
ORD04381,"Taylor, Bailey and Powell",408,Delivered
ORD04382,Kidd and Sons,109,Shipped
ORD04383,Cruz PLC,107,Processing
ORD04384,Murphy-Thompson,485,Cancelled
ORD04385,Mendez-Chavez,442,Shipped
ORD04386,Carroll Inc,228,Shipped
ORD04387,Bass Inc,455,Pending
ORD04388,Walter-Crawford,368,Delivered
ORD04389,Sanchez LLC,10,Cancelled
ORD04390,Ruiz LLC,284,Pending
ORD04391,"Barber, Morgan and Lopez",283,Delivered
ORD04392,Love-Johnson,94,Shipped
ORD04393,Hall-Thomas,145,Processing
ORD04394,"Lopez, Jensen and Smith",467,Delivered
ORD04395,Lee-Gray,361,Cancelled
ORD04396,Nash-Costa,265,Processing
ORD04397,Lopez-Watts,65,Processing
ORD04398,Miller-Walker,353,Processing
ORD04399,Jennings-Richards,377,Processing
ORD04400,Reynolds Ltd,51,Delivered
ORD04401,Butler-Griffith,316,Processing
ORD04402,Flores-Snyder,325,Delivered
ORD04403,Wolfe-Lowery,317,Shipped
ORD04404,Morse-Gordon,352,Delivered
ORD04405,Williams-Combs,17,Pending
ORD04406,"Hatfield, Peters and Carpenter",443,Cancelled
ORD04407,Stewart LLC,461,Pending
ORD04408,"Cox, Brown and Nunez",209,Delivered
ORD04409,Jackson-Zhang,412,Processing
